ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2022,12,211414,92665,411.31,viernes,12/09/2022 07:00:00 PM,22.63
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,12,97377,28240,232.4,viernes,12/02/2022 07:15:00 PM,17.17
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2022,12,12728,6410,64,viernes,12/23/2022 07:30:00 PM,8.09
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,12,2676,855,16.99,miércoles,12/28/2022 06:45:00 PM,6.09
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2022,12,69040,43450,169.88,miércoles,12/14/2022 11:45:00 AM,23.77
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2022,12,177894,72700,326.56,sábado,12/31/2022 07:15:00 PM,23.98
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2022,12,15513,9438,56,lunes,12/05/2022 11:45:00 AM,12.69
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2022,12,6816,1776,11.66,sábado,12/31/2022 07:15:00 PM,23.13
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2022,12,1072,645,6.48,sábado,12/24/2022 08:00:00 PM,8.27
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2022,12,8427,3240,42.94,sábado,12/03/2022 01:15:00 PM,8.28
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2022,12,22438,8790,83.8,sábado,12/24/2022 07:00:00 PM,11.15
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2022,12,17321,4162,96.98,viernes,12/09/2022 08:00:00 PM,8.22
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2022,12,412442,143382,868.03,sábado,12/31/2022 07:15:00 PM,22.33
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2022,12,70067,21323,192.38,lunes,12/05/2022 06:15:00 PM,16.38
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2022,12,84461,29297,203.72,jueves,12/01/2022 06:30:00 PM,18.16
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2022,12,100803,39278,203.33,sábado,12/10/2022 07:15:00 PM,21.94
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2022,12,173749,67839,346.72,viernes,12/09/2022 06:30:00 PM,24
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2022,12,22496,7248,100.8,viernes,12/30/2022 05:45:00 PM,9.23
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2022,12,3807,2044,25.28,sábado,12/03/2022 07:00:00 PM,6.23
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2022,12,12292,4518,56,jueves,12/01/2022 06:30:00 PM,9.04
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2022,12,7097,2383,43.55,miércoles,12/21/2022 07:30:00 PM,7.84
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2022,12,5965,3426,38.78,viernes,12/16/2022 06:30:00 PM,8.38
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2022,12,2544,699,17.09,lunes,12/26/2022 07:00:00 PM,5.69
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2022,12,9164,3464,57.6,domingo,12/18/2022 11:00:00 AM,6.99
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,12,3126,5509,22.18,martes,12/06/2022 08:30:00 PM,5.81
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2022,12,2985,1264,14.06,viernes,12/02/2022 06:30:00 PM,9.33
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,12,3972,2245,35.2,sábado,12/03/2022 05:15:00 PM,6.34
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2022,12,927588,312165,2034.47,miércoles,12/07/2022 03:00:00 PM,23.13
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2022,12,96101,32457,184.1,viernes,12/23/2022 08:15:00 PM,23.48
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2022,12,7108,2917,34.75,sábado,12/24/2022 12:00:00 PM,8.83
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2022,12,1450802,408967,2877.24,miércoles,12/14/2022 12:00:00 PM,23.93
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2022,12,30847,8849,126.1,lunes,12/05/2022 06:15:00 PM,10.11
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2022,12,364012,139356,679.07,miércoles,12/28/2022 07:15:00 PM,23.98
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2022,12,34739,13313,95.74,jueves,12/15/2022 06:15:00 PM,14.43
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2022,12,2450074,834238,4367.44,miércoles,12/14/2022 02:30:00 PM,23.97
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2022,12,148727,72473,343.15,miércoles,12/14/2022 08:15:00 PM,18.08
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,1,3696988,1065327,7132.96,viernes,01/27/2023 02:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,1,112349,39609,228.98,martes,01/24/2023 07:30:00 PM,23.99
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,1,26553,11970,96.94,martes,01/03/2023 02:45:00 PM,10.33
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,1,5368,870,41.22,lunes,01/16/2023 08:00:00 PM,6.61
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,1,1089078,237865,1778.95,lunes,01/30/2023 09:45:00 PM,23.85
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,1,16731637,4600321,28229.7,lunes,01/02/2023 03:45:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,1,37775,22357,230.05,miércoles,01/04/2023 10:30:00 PM,6.82
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,1,6927,2640,20.83,domingo,01/08/2023 12:00:00 AM,15.01
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,1,7041,2223,38.98,martes,01/10/2023 08:30:00 PM,7.94
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,1,16274,6186,99.35,lunes,01/30/2023 07:00:00 PM,7.05
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150002,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,1,3572,1792,39.08,martes,01/24/2023 06:45:00 PM,3.88
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,1,15622,6107,41.35,sábado,01/28/2023 07:15:00 PM,18.94
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,1,5548,2721,43.18,sábado,01/07/2023 07:00:00 PM,5.49
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2023,1,6443,2704,51.44,viernes,01/06/2023 07:30:00 PM,6.45
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2023,1,8296,3957,46.45,jueves,01/26/2023 05:30:00 PM,9.05
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2023,1,8150,4116,57.37,viernes,01/20/2023 08:00:00 PM,6.12
19,CAUCA,19418,LÓPEZ DE MICAY,19418011,DOS QUEBRADAS RÍO NAYA (LÓPEZ DE MICAY - CAUCA),2023,1,0,0,0,domingo,01/01/2023 12:00:00 AM,0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2023,1,3283,1589,28.35,sábado,01/14/2023 07:45:00 PM,4.86
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2023,1,5158,1565,44.9,miércoles,01/25/2023 07:30:00 PM,4.69
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2023,1,4119,1176,26.45,sábado,01/21/2023 06:45:00 PM,6.41
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2023,1,5774,4084,31.48,martes,01/31/2023 07:45:00 PM,7.18
19,CAUCA,19809,TIMBIQUÍ,19809026,LOS BRAZOS (TIMBIQUÍ - CAUCA),2023,1,8959,3905,40.08,viernes,01/06/2023 06:45:00 PM,9.12
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2023,1,24263,8129,163.33,domingo,01/22/2023 07:30:00 PM,5.75
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2023,1,3474,1741,20.69,martes,01/31/2023 07:15:00 PM,6.81
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2023,1,631527,201731,1257.87,sábado,01/28/2023 08:30:00 PM,23.4
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2023,1,27055,9744,136.94,sábado,01/07/2023 08:00:00 PM,9.32
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2023,1,44275,15316,139.04,jueves,01/26/2023 07:15:00 PM,21.39
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2023,1,167506,64436,358.78,jueves,01/05/2023 07:15:00 PM,23.31
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077029,FIRME DE USARGA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,1,980,286,7.65,jueves,01/12/2023 06:45:00 PM,5.5
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077026,GUINEAL (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,1,6212,2935,37.89,miércoles,01/25/2023 08:00:00 PM,7.73
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077011,PILIZA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,1,4514,2299,41.6,viernes,01/06/2023 06:15:00 PM,5.73
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2023,1,217404,95152,435.07,viernes,01/06/2023 06:45:00 PM,23.18
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077016,SIVIRU (BAJO BAUDÓ - CHOCÓ),2023,1,7295,2899,42.56,domingo,01/01/2023 07:15:00 PM,8.48
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077916,TERRON (BAJO BAUDÓ - CHOCÓ),2023,1,2405,1040,34.7,martes,01/03/2023 03:15:00 PM,3.87
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077019,VIRUDO,2023,1,5040,2511,53.93,martes,01/10/2023 12:15:00 PM,6.57
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,1,89090,26099,244.35,sábado,01/28/2023 07:45:00 PM,15.27
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2023,1,12867,6506,67.2,domingo,01/29/2023 07:30:00 PM,7.68
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099030,PIEDRA CANDELA (BOJAYÁ - CHOCÓ),2023,1,7605,3438,54.81,domingo,01/22/2023 04:30:00 PM,9.32
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250002,CUCURRUPÍ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,1,2467,841,17.79,lunes,01/09/2023 06:45:00 PM,5.7
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2023,1,59896,35133,180.97,miércoles,01/18/2023 08:00:00 AM,19.15
27,CHOCÓ,27361,ISTMINA,27361021,PANAMACITO,2023,1,1792,267,10.19,martes,01/24/2023 07:30:00 PM,6.32
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2023,1,166004,69350,302.56,lunes,01/30/2023 07:00:00 PM,23.76
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,1,15239,9097,56,miércoles,01/18/2023 12:15:00 PM,12.27
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425008,SAN ROQUE (MEDIO ATRATO (BETÉ) - CHOCÓ),2023,1,1,0,2.54,domingo,01/29/2023 10:30:00 AM,0.01
27,CHOCÓ,27450,MEDIO SAN JUAN,27450903,LA LERMA,2023,1,1043,201,6.39,domingo,01/08/2023 05:45:00 PM,6.92
27,CHOCÓ,27450,MEDIO SAN JUAN,27450016,MACEDONIA (MEDIO SAN JUAN - CHOCÓ),2023,1,0,0,0,domingo,01/01/2023 12:00:00 AM,0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2023,1,6151,1683,11.38,lunes,01/02/2023 02:00:00 PM,21.04
27,CHOCÓ,27495,NUQUÍ,27495003,JURUBIRA (NUQUÍ - CHOCÓ),2023,1,18367,7963,63.02,martes,01/24/2023 09:30:00 PM,13.28
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2023,1,8850,3337,45.6,miércoles,01/25/2023 01:30:00 PM,8.27
27,CHOCÓ,27615,RIOSUCIO,27615912,MARCIAL (RIOSUCIO - CHOCÓ),2023,1,60,31,5.07,domingo,01/01/2023 08:00:00 AM,0.43
27,CHOCÓ,27615,RIOSUCIO,27615930,PEÑAS BLANCAS (RIOSUCIO - CHOCÓ),2023,1,0,0,0,domingo,01/01/2023 12:00:00 AM,0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2023,1,21446,8320,82.81,sábado,01/07/2023 08:15:00 PM,11.12
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2023,1,16014,3835,89.14,viernes,01/06/2023 08:00:00 PM,8.44
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2023,1,402169,139811,796.22,martes,01/31/2023 08:30:00 PM,22.36
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2023,1,61606,18107,172.1,lunes,01/30/2023 01:45:00 PM,16.24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2023,1,76527,25343,182.16,jueves,01/26/2023 06:45:00 PM,18.12
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2023,1,58763,11066,293.71,lunes,01/23/2023 07:00:00 PM,9.77
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2023,1,97367,36737,184.06,martes,01/17/2023 06:30:00 PM,23.34
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2023,1,162306,63555,316.8,lunes,01/16/2023 06:45:00 PM,23.85
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2023,1,13097,5010,105.6,miércoles,01/04/2023 07:00:00 PM,5.56
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2023,1,2668,1451,25.25,lunes,01/16/2023 07:45:00 PM,4.4
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2023,1,9462,3292,56,lunes,01/09/2023 05:00:00 PM,6.9
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2023,1,1,1,4.29,martes,01/31/2023 01:00:00 PM,0.01
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2023,1,2163,511,9.92,jueves,01/19/2023 06:30:00 PM,8.42
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2023,1,5747,1820,42.62,martes,01/17/2023 06:45:00 PM,6.65
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2023,1,5525,3197,34.4,miércoles,01/25/2023 07:15:00 PM,7.82
52,NARIÑO,52427,MAGÜÍ,52427901,ALTO ESTERO (MAGÜÍ - NARIÑO),2023,1,1231,389,13.48,sábado,01/14/2023 07:15:00 PM,3.35
52,NARIÑO,52427,MAGÜÍ,52427015,BRISAS DE HAMBURGO (MAGÜÍ - NARIÑO),2023,1,335,107,1916,lunes,01/30/2023 08:00:00 PM,0.67
52,NARIÑO,52427,MAGÜÍ,52427910,EL ROSARIO,2023,1,68,19,9.78,domingo,01/01/2023 12:00:00 AM,0.25
52,NARIÑO,52427,MAGÜÍ,52427005,GUILPI,2023,1,560,293,9.44,jueves,01/12/2023 07:00:00 PM,2.23
52,NARIÑO,52427,MAGÜÍ,52427913,LA ISLA (MAGÜÍ - NARIÑO),2023,1,0,0,0,domingo,01/01/2023 12:00:00 AM,0
52,NARIÑO,52427,MAGÜÍ,52427013,LA LOMA (MAGÜÍ - NARIÑO),2023,1,214,77,9.54,lunes,01/02/2023 03:45:00 PM,1.06
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2023,1,2697,750,16.34,jueves,01/26/2023 07:15:00 PM,6.26
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2023,1,4078,1550,57.6,sábado,01/07/2023 07:00:00 PM,3.19
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,1,3243,5880,22.08,martes,01/24/2023 07:00:00 PM,6.06
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2023,1,3516,1230,17.4,domingo,01/22/2023 08:15:00 PM,9.3
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,1,3600,1998,25.6,sábado,01/14/2023 05:15:00 PM,6.53
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2023,1,918204,315113,1861.38,viernes,01/27/2023 03:00:00 PM,23.35
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109069,PAPAYAL 1 (BUENAVENTURA - VALLE DEL CAUCA),2023,1,12829,327,78.35,miércoles,01/11/2023 10:45:00 PM,10.16
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109105,PITAL (BUENAVENTURA - VALLE DEL CAUCA),2023,1,2285,338,27.77,martes,01/03/2023 07:30:00 PM,5.55
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2023,1,95242,32691,191.31,sábado,01/28/2023 08:15:00 PM,23.4
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109081,PUNTA BONITA,2023,1,5717,5674,24.12,domingo,01/29/2023 08:15:00 PM,10.02
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109030,PUNTA SOLDADO (BUENAVENTURA - VALLE DEL CAUCA),2023,1,3171,1093,35.14,sábado,01/14/2023 08:15:00 PM,7.1
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2023,1,6512,2720,33.73,miércoles,01/18/2023 11:45:00 AM,8.01
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2023,1,7517,2252,77,martes,01/03/2023 06:45:00 PM,4.25
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2023,1,1322910,390376,2720.12,viernes,01/27/2023 12:00:00 PM,23.82
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2023,1,30270,10067,114.75,sábado,01/14/2023 06:45:00 PM,11.31
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2023,1,356138,140426,671.15,viernes,01/20/2023 06:45:00 PM,24
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2023,1,34850,13410,97.33,jueves,01/19/2023 07:00:00 PM,14.27
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2023,1,2362492,797366,4348.96,lunes,01/16/2023 02:30:00 PM,23.99
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2023,1,143364,71818,327.07,lunes,01/30/2023 07:45:00 PM,18.08
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2023,2,3393306,960122,7103.01,martes,02/14/2023 03:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2023,2,104321,36516,222.64,sábado,02/18/2023 07:30:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2023,2,24754,11145,101.1,sábado,02/11/2023 06:30:00 PM,10.29
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2023,2,4704,821,50.4,lunes,02/13/2023 02:30:00 PM,6.5
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,2,987913,214623,1774.96,lunes,02/27/2023 09:30:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2023,2,14723182,4048813,27871.84,viernes,02/10/2023 03:45:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,2,46350,28186,182.16,viernes,02/17/2023 10:30:00 PM,10.35
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2023,2,5151,2024,18.37,viernes,02/10/2023 09:30:00 PM,13.23
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2023,2,7764,2349,32.45,jueves,02/16/2023 07:45:00 PM,11.06
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,2,18931,7358,96.27,sábado,02/04/2023 07:15:00 PM,9.09
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150002,SANTA FE DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2023,2,3129,1511,40.52,sábado,02/04/2023 07:00:00 PM,3.53
